ID,Gender,Customer_Type,Age,Type_Travel,Travel_Class,Travel_Distance,Departure_Delay_in_Mins,Arrival_Delay_in_Mins
98882748,Male,Loyal Customer,36,Business Travel,Business,222,0,4
98882749,Female,Loyal Customer,38,,Eco,2085,45,33
98882750,Female,,45,Personal Travel,Eco,454,0,0
98882751,Female,Disloyal Customer,24,Business Travel,Eco,1265,0,0
98882752,Male,Loyal Customer,47,Personal Travel,Eco,2705,0,14
98882753,Female,Loyal Customer,45,Business Travel,Business,3835,39,24
98882754,Female,,45,Personal Travel,Eco,553,0,0
98882755,Male,Loyal Customer,38,Personal Travel,Eco,3682,2,15
98882756,Female,Loyal Customer,60,,Eco,425,0,0
98882757,Male,Loyal Customer,13,,Eco,1467,0,0
98882758,Female,Loyal Customer,41,Business Travel,Business,1796,282,305
98882759,Female,Disloyal Customer,50,Business Travel,Eco,1986,0,0
98882760,Female,Loyal Customer,49,Business Travel,Eco,592,0,0
98882761,Female,Loyal Customer,42,Business Travel,Business,1700,0,0
98882762,Male,Loyal Customer,35,Personal Travel,Eco,1266,0,0
98882763,Male,Loyal Customer,40,Personal Travel,Eco,1293,0,0
98882764,Female,Loyal Customer,43,Personal Travel,Eco,90,35,34
98882765,Male,Loyal Customer,60,Business Travel,Business,2902,0,0
98882766,Female,Loyal Customer,17,Personal Travel,Eco,1449,0,4
98882767,Female,Loyal Customer,38,Business Travel,Business,2057,0,0
98882768,Male,Loyal Customer,60,Personal Travel,Business,2321,0,0
98882769,Female,Disloyal Customer,17,Business Travel,Eco,2099,4,7
98882770,Male,Loyal Customer,43,Business Travel,Business,272,0,0
98882771,Male,Loyal Customer,59,Business Travel,Business,595,2,16
98882772,Male,Loyal Customer,43,Business Travel,Business,2643,2,5
98882773,Female,Loyal Customer,36,,Eco,1679,0,7
98882774,Female,Disloyal Customer,23,Business Travel,Eco,2181,145,146
98882775,Female,Disloyal Customer,23,Business Travel,Eco,1966,55,41
98882776,Male,Loyal Customer,39,Personal Travel,Eco,1700,0,0
98882777,Male,,67,Personal Travel,Eco,3773,0,0
98882778,Female,Disloyal Customer,27,Business Travel,Eco,2736,0,0
98882779,Male,,45,Business Travel,Business,3557,0,0
98882780,Male,Loyal Customer,52,Personal Travel,Business,2253,0,37
98882781,Male,Loyal Customer,50,Business Travel,Business,3554,6,65
98882782,Male,Loyal Customer,40,Business Travel,Business,2926,20,21
98882783,Female,Loyal Customer,43,Business Travel,Eco,71,0,3
98882784,Female,Loyal Customer,70,Personal Travel,Eco,832,0,0
98882785,Female,Loyal Customer,57,Business Travel,Business,1988,30,15
98882786,Female,Disloyal Customer,36,,Eco,1102,0,2
98882787,Female,Loyal Customer,24,Business Travel,Business,1426,0,3
98882788,Male,Loyal Customer,25,Personal Travel,Eco,2751,0,0
98882789,Female,Loyal Customer,51,,Business,889,7,0
98882790,Female,Disloyal Customer,25,Business Travel,Business,2281,1,0
98882791,Female,Loyal Customer,63,Business Travel,Business,3128,0,NA
98882792,Male,Loyal Customer,52,Personal Travel,Eco,1562,0,0
98882793,Female,,33,Personal Travel,Eco,2077,0,0
98882794,Male,Loyal Customer,39,Personal Travel,Eco,1457,13,18
98882795,Male,Loyal Customer,42,Personal Travel,Eco,1457,10,2
98882796,Male,Loyal Customer,53,Business Travel,Business,804,0,0
98882797,Male,Loyal Customer,47,Business Travel,Business,1058,0,1
98882798,Male,Loyal Customer,50,Business Travel,Business,3454,0,2
98882799,Male,Disloyal Customer,23,Business Travel,Eco,2199,2,9
98882800,Male,Loyal Customer,68,Personal Travel,Eco,1896,0,0
98882801,Male,Loyal Customer,27,Business Travel,Business,4257,0,0
98882802,Female,Disloyal Customer,37,Business Travel,Business,1635,3,0
98882803,Male,,66,Personal Travel,Eco,1463,0,5
98882804,Male,Loyal Customer,50,Business Travel,Business,3910,46,33
98882805,Female,Loyal Customer,60,Business Travel,Business,3749,190,200
98882806,Male,Loyal Customer,38,Business Travel,Eco,1963,8,0
98882807,Female,Loyal Customer,57,,Eco,483,0,0
98882808,Male,Loyal Customer,39,Business Travel,Business,262,1,0
98882809,Male,Loyal Customer,44,Personal Travel,Eco,1126,4,0
98882810,Male,Disloyal Customer,27,,Eco,2712,160,134
98882811,Female,Loyal Customer,45,Business Travel,Business,990,0,0
98882812,Female,Loyal Customer,44,Business Travel,Business,3059,141,129
98882813,Male,Loyal Customer,32,Business Travel,Business,1628,25,14
98882814,Male,Loyal Customer,34,Business Travel,Business,2037,62,60
98882815,Female,Loyal Customer,37,,Eco,1982,14,0
98882816,Female,Loyal Customer,55,Business Travel,Business,1704,0,3
98882817,Male,Disloyal Customer,34,Business Travel,Eco,2794,0,0
98882818,Female,Loyal Customer,23,,Eco,1531,10,0
98882819,Female,Loyal Customer,64,Business Travel,Business,686,0,0
98882820,Female,Loyal Customer,63,Business Travel,Business,1783,0,0
98882821,Male,Loyal Customer,15,,Eco,2517,0,7
98882822,Female,Loyal Customer,11,Personal Travel,Eco,1256,0,1
98882823,Female,Disloyal Customer,26,Business Travel,Eco,1596,0,0
98882824,Female,Loyal Customer,44,Business Travel,Business,2140,0,0
98882825,Female,,70,Personal Travel,Eco,245,0,17
98882826,Male,Disloyal Customer,25,Business Travel,Business,1475,0,0
98882827,Female,Loyal Customer,42,Personal Travel,Business,849,0,0
98882828,Female,Loyal Customer,28,Business Travel,Business,4792,0,0
98882829,Male,Loyal Customer,47,Business Travel,Business,3832,6,3
98882830,Female,Loyal Customer,36,Business Travel,Business,1673,0,0
98882831,Female,,39,Business Travel,Business,632,21,18
98882832,Female,Loyal Customer,42,Business Travel,Business,2491,0,0
98882833,Female,Loyal Customer,46,Business Travel,Eco,1217,0,0
98882834,Female,Loyal Customer,60,Business Travel,Business,453,8,9
98882835,Female,Loyal Customer,17,Personal Travel,Eco,1289,57,51
98882836,Female,Loyal Customer,60,Business Travel,Business,2610,0,0
98882837,Male,,39,Business Travel,Eco,1554,0,0
98882838,Female,Loyal Customer,56,Business Travel,Business,3564,0,0
98882839,Male,Loyal Customer,64,Personal Travel,Eco,2195,46,67
98882840,Male,Loyal Customer,47,Business Travel,Business,1119,34,24
98882841,Male,Disloyal Customer,21,Business Travel,Eco,2206,0,0
98882842,Female,Loyal Customer,58,Business Travel,Business,707,0,0
98882843,Male,Loyal Customer,53,Business Travel,Business,1786,0,0
98882844,Female,Disloyal Customer,45,Business Travel,Business,2068,14,4
98882845,Female,Loyal Customer,52,Business Travel,Eco,602,0,62
98882846,Male,Loyal Customer,56,Business Travel,Business,2718,50,51
98882847,Male,,48,Personal Travel,Eco,1665,7,0
98882848,Female,Loyal Customer,11,Personal Travel,Eco,1738,0,0
98882849,Female,Loyal Customer,34,Personal Travel,Eco,1505,0,0
98882850,Female,Loyal Customer,59,Personal Travel,Eco,1577,0,8
98882851,Female,Loyal Customer,32,Business Travel,Business,3804,26,26
98882852,Male,Loyal Customer,15,Personal Travel,Business,1512,0,0
98882853,Female,Loyal Customer,54,Personal Travel,Eco,1082,21,12
98882854,Female,Loyal Customer,20,,Eco,1704,16,14
98882855,Female,Loyal Customer,61,Personal Travel,Eco,1854,4,0
98882856,Female,,34,Business Travel,Business,1015,7,0
98882857,Male,Loyal Customer,39,Business Travel,Business,872,10,0
98882858,Male,Loyal Customer,56,Business Travel,Eco,1732,0,0
98882859,Male,,28,Business Travel,Eco,2202,0,0
98882860,Male,Loyal Customer,44,Business Travel,Business,2139,0,0
98882861,Female,,22,Business Travel,Eco,2490,0,0
98882862,Female,Loyal Customer,22,Business Travel,Business,3464,0,7
98882863,Male,Loyal Customer,51,Business Travel,Business,2650,26,28
98882864,Male,Loyal Customer,42,,Eco,1483,0,0
98882865,Female,Loyal Customer,40,Business Travel,Business,1725,0,0
98882866,Female,Disloyal Customer,49,Business Travel,Eco,1120,0,0
98882867,Male,,41,Business Travel,Business,3779,1,1
98882868,Female,Loyal Customer,49,Business Travel,Eco,428,14,29
98882869,Male,Disloyal Customer,15,Business Travel,Business,2176,3,8
98882870,Female,Loyal Customer,39,Business Travel,Business,2687,0,0
98882871,Male,Loyal Customer,28,Personal Travel,Eco,1842,72,88
98882872,Male,Loyal Customer,22,Business Travel,Business,3048,0,0
98882873,Male,Loyal Customer,39,Business Travel,Eco,2093,31,27
98882874,Male,Loyal Customer,69,Personal Travel,Eco,3369,6,0
98882875,Male,Loyal Customer,57,Business Travel,Eco,1977,0,10
98882876,Female,Loyal Customer,56,Business Travel,Business,3753,31,37
98882877,Female,Loyal Customer,49,Business Travel,Eco,330,0,0
98882878,Female,Disloyal Customer,24,Business Travel,Eco,1178,85,76
98882879,Male,Loyal Customer,36,Business Travel,Eco,2348,7,30
98882880,Male,Disloyal Customer,34,Business Travel,Business,1409,0,0
98882881,Male,Loyal Customer,67,Personal Travel,Eco,2353,16,0
98882882,Female,Loyal Customer,49,Business Travel,Eco,311,30,19
98882883,Female,Disloyal Customer,18,Business Travel,Eco,2567,0,0
98882884,Male,Loyal Customer,22,Business Travel,Business,2844,0,0
98882885,Female,,44,Business Travel,Business,3470,121,135
98882886,Female,Loyal Customer,28,,Business,3642,0,0
98882887,Male,Loyal Customer,61,,Eco,2235,0,0
98882888,Male,Loyal Customer,41,Business Travel,Business,3294,0,0
98882889,Female,Loyal Customer,50,Business Travel,Eco,432,0,0
98882890,Male,Loyal Customer,33,Business Travel,Eco,2627,0,7
98882891,Male,Loyal Customer,51,Business Travel,Business,1437,0,6
98882892,Male,Loyal Customer,36,Business Travel,Business,1035,11,0
98882893,Female,Loyal Customer,49,Business Travel,Business,2479,15,79
98882894,Male,,61,Business Travel,Business,330,88,83
98882895,Female,Loyal Customer,53,Business Travel,Eco,118,0,0
98882896,Male,Disloyal Customer,30,,Business,1924,8,0
98882897,Male,Loyal Customer,13,Business Travel,Eco,1853,4,6
98882898,Male,Loyal Customer,9,Personal Travel,Eco,2327,26,11
98882899,Female,Loyal Customer,47,Business Travel,Eco,505,75,60
98882900,Female,Loyal Customer,39,Personal Travel,Eco,1681,0,0
98882901,Female,Loyal Customer,40,Business Travel,Eco,2001,0,0
98882902,Female,Loyal Customer,51,Personal Travel,Eco,1128,0,0
98882903,Male,,42,Business Travel,Business,2141,0,0
98882904,Male,Loyal Customer,51,Personal Travel,Eco,2045,0,0
98882905,Female,,35,Business Travel,Business,1344,0,61
98882906,Female,Loyal Customer,58,Business Travel,Business,1553,29,14
98882907,Female,Disloyal Customer,45,,Business,2584,49,41
98882908,Male,Loyal Customer,58,Business Travel,Business,3427,19,7
98882909,Female,Loyal Customer,43,Personal Travel,Eco,303,0,0
98882910,Female,Disloyal Customer,14,Business Travel,Eco,1972,0,5
98882911,Male,,59,Business Travel,Business,3960,125,121
98882912,Male,Loyal Customer,32,Business Travel,Business,3940,0,0
98882913,Female,Loyal Customer,45,Personal Travel,Eco,283,2,0
98882914,Male,Loyal Customer,33,Business Travel,Business,4655,88,83
98882915,Male,Loyal Customer,48,Business Travel,Business,1680,0,0
98882916,Female,Disloyal Customer,27,Business Travel,Eco,2828,0,0
98882917,Female,Loyal Customer,62,Personal Travel,Eco,389,0,0
98882918,Female,Loyal Customer,57,Personal Travel,Business,774,0,41
98882919,Male,,29,Business Travel,Business,4805,0,0
98882920,Male,Loyal Customer,33,Personal Travel,Eco,1879,12,16
98882921,Male,Loyal Customer,39,Business Travel,Business,1959,15,9
98882922,Male,Loyal Customer,54,Business Travel,Business,1507,72,55
98882923,Female,Loyal Customer,48,Business Travel,Eco,646,0,0
98882924,Male,Disloyal Customer,40,,Eco,1264,5,7
98882925,Male,Loyal Customer,51,Personal Travel,Eco,2115,74,82
98882926,Male,Loyal Customer,50,Personal Travel,Eco,1828,26,16
98882927,Female,Loyal Customer,56,,Business,1592,34,25
98882928,Female,,25,Business Travel,Business,4141,4,12
98882929,Female,,35,Business Travel,Business,385,0,0
98882930,Female,Loyal Customer,18,,Eco,1924,18,41
98882931,Male,Loyal Customer,35,,Business,362,17,17
98882932,Male,Loyal Customer,43,Business Travel,Business,1847,0,0
98882933,Female,Loyal Customer,34,,Eco,2299,7,1
98882934,Female,Loyal Customer,23,,Eco,1632,6,0
98882935,Male,Loyal Customer,61,Business Travel,Business,3422,10,5
98882936,Female,Disloyal Customer,26,Business Travel,Eco,2778,19,0
98882937,Male,,11,Personal Travel,Eco,2200,41,39
98882938,Male,Loyal Customer,54,Business Travel,Business,2397,61,50
98882939,Female,Loyal Customer,57,Business Travel,Eco,483,9,10
98882940,Female,Disloyal Customer,22,Business Travel,Business,2093,17,10
98882941,Male,Loyal Customer,42,Personal Travel,Eco,1547,0,0
98882942,Male,Disloyal Customer,32,Business Travel,Eco,1511,0,0
98882943,Male,Loyal Customer,56,Business Travel,Business,2218,55,49
98882944,Female,Disloyal Customer,31,Business Travel,Eco,2303,0,0
98882945,Male,Loyal Customer,35,Personal Travel,Eco,1816,0,4
98882946,Female,Loyal Customer,55,Personal Travel,Eco,1033,0,0
98882947,Male,Loyal Customer,21,Business Travel,Business,2890,0,0
98882948,Female,Loyal Customer,42,Business Travel,Business,2488,0,0
98882949,Female,Loyal Customer,59,Business Travel,Business,3654,0,0
98882950,Female,Loyal Customer,21,Business Travel,Business,3200,0,0
98882951,Male,Disloyal Customer,22,Business Travel,Eco,1917,1,0
98882952,Male,Loyal Customer,59,,Business,3284,57,44
98882953,Male,Loyal Customer,42,Business Travel,Eco,1780,0,0
98882954,Female,Loyal Customer,41,Business Travel,Business,3547,145,124
98882955,Female,,15,Personal Travel,Eco,2073,17,12
98882956,Male,Loyal Customer,53,Personal Travel,Eco,1649,0,0
98882957,Female,Loyal Customer,59,Personal Travel,Eco,841,2,2
98882958,Female,Loyal Customer,42,Business Travel,Business,3844,0,0
98882959,Male,Loyal Customer,51,Personal Travel,Eco,1747,0,0
98882960,Female,Loyal Customer,56,Business Travel,Business,414,0,0
98882961,Female,Loyal Customer,64,Personal Travel,Eco,603,0,0
98882962,Male,Disloyal Customer,29,Business Travel,Business,1567,16,20
98882963,Male,Loyal Customer,54,Business Travel,Eco,1944,2,0
98882964,Male,Disloyal Customer,23,,Business,1492,0,0
98882965,Female,Loyal Customer,19,,Eco,1707,0,0
98882966,Female,Loyal Customer,55,Business Travel,Business,2542,0,0
98882967,Female,Loyal Customer,41,Business Travel,Business,2873,59,43
98882968,Female,Disloyal Customer,34,Business Travel,Business,1432,0,0
98882969,Male,Loyal Customer,48,Business Travel,Business,1779,5,0
98882970,Male,Loyal Customer,25,Personal Travel,Business,2758,3,0
98882971,Female,Loyal Customer,14,Personal Travel,Eco,1798,0,0
98882972,Male,Loyal Customer,39,Business Travel,Business,5721,151,150
98882973,Female,Disloyal Customer,19,Business Travel,Eco,1941,33,30
98882974,Male,Loyal Customer,20,Business Travel,Business,1860,0,0
98882975,Male,Disloyal Customer,25,,Business,1780,21,31
98882976,Female,,37,Business Travel,Eco,1604,0,0
98882977,Female,Loyal Customer,25,Business Travel,Eco,1700,0,0
98882978,Female,Loyal Customer,34,Business Travel,Business,2653,0,17
98882979,Female,Loyal Customer,23,Personal Travel,Eco,2114,9,20
98882980,Male,Disloyal Customer,27,Business Travel,Eco,2216,37,35
98882981,Male,Disloyal Customer,22,Business Travel,Eco,1196,14,8
98882982,Male,Loyal Customer,69,Personal Travel,Business,932,31,37
98882983,Female,Loyal Customer,49,,Business,1813,0,8
98882984,Female,Loyal Customer,39,Personal Travel,Eco,1899,0,0
98882985,Male,,47,Business Travel,Business,3024,0,0
98882986,Female,Disloyal Customer,51,Business Travel,Eco,2143,0,0
98882987,Female,Loyal Customer,56,Personal Travel,Eco,1157,20,12
98882988,Female,Loyal Customer,54,Personal Travel,Eco,913,25,35
98882989,Female,Loyal Customer,33,Business Travel,Eco,3488,0,0
98882990,Female,Loyal Customer,56,Business Travel,Business,3372,0,0
98882991,Male,Loyal Customer,41,Business Travel,Business,238,11,0
98882992,Female,Loyal Customer,55,Personal Travel,Eco,1507,0,3
98882993,Female,Loyal Customer,36,Business Travel,Eco,2205,0,0
98882994,Female,Loyal Customer,47,Personal Travel,Eco,1219,30,35
98882995,Male,Loyal Customer,57,Business Travel,Business,2201,2,1
98882996,Male,Loyal Customer,62,Personal Travel,Eco,3282,0,38
98882997,Female,Loyal Customer,32,Personal Travel,Eco,1556,0,0
98882998,Female,Loyal Customer,76,Business Travel,Business,204,0,0
98882999,Male,Loyal Customer,42,Business Travel,Business,2510,27,44
98883000,Male,Loyal Customer,38,Personal Travel,Eco,2050,41,31
98883001,Male,Loyal Customer,44,Business Travel,Business,3212,0,0
98883002,Female,Loyal Customer,42,Business Travel,Business,1649,3,5
98883003,Male,Disloyal Customer,36,,Business,2489,109,108
98883004,Male,Loyal Customer,50,Personal Travel,Eco,1677,0,0
98883005,Male,Loyal Customer,63,Business Travel,Eco,4247,0,0
98883006,Female,Loyal Customer,36,Business Travel,Eco,2100,24,13
98883007,Female,Loyal Customer,46,Personal Travel,Eco,620,23,28
98883008,Female,Loyal Customer,29,Business Travel,Eco,2974,0,0
98883009,Female,Loyal Customer,33,Personal Travel,Eco,2649,7,0
98883010,Female,Loyal Customer,44,Business Travel,Business,955,1,18
98883011,Female,Loyal Customer,28,Business Travel,Business,2363,0,0
98883012,Female,Loyal Customer,42,Business Travel,Business,495,26,30
98883013,Male,Disloyal Customer,41,Business Travel,Business,2173,35,57
98883014,Female,Loyal Customer,63,Personal Travel,Eco,734,1,1
98883015,Female,Loyal Customer,29,Business Travel,Business,3063,1,0
98883016,Female,Loyal Customer,51,Personal Travel,Business,341,0,0
98883017,Female,Loyal Customer,69,Business Travel,Business,2264,14,17
98883018,Female,Loyal Customer,46,Business Travel,Eco,619,57,60
98883019,Female,Loyal Customer,33,Business Travel,Eco,1617,2,1
98883020,Female,Loyal Customer,33,Personal Travel,Eco,2097,0,5
98883021,Male,Loyal Customer,35,Personal Travel,Eco,1940,33,34
98883022,Male,Loyal Customer,45,,Eco,1801,0,0
98883023,Male,,57,Business Travel,Business,1845,0,0
98883024,Male,Disloyal Customer,20,,Business,2181,0,0
98883025,Male,Loyal Customer,35,Business Travel,Business,220,16,7
98883026,Male,Loyal Customer,37,Business Travel,Business,389,0,0
98883027,Male,Loyal Customer,36,Business Travel,Business,383,1,0
98883028,Female,,30,Business Travel,Business,3839,0,0
98883029,Female,Loyal Customer,41,Business Travel,Business,819,0,0
98883030,Male,,43,Business Travel,Business,2208,0,0
98883031,Female,Loyal Customer,33,,Eco,2177,0,6
98883032,Male,Loyal Customer,28,Personal Travel,Eco,2132,22,32
98883033,Male,Disloyal Customer,30,Business Travel,Business,3393,0,0
98883034,Male,Disloyal Customer,29,Business Travel,Eco,2877,118,107
98883035,Male,Disloyal Customer,20,Business Travel,Eco,2276,0,0
98883036,Male,Loyal Customer,46,,Eco,4007,8,18
98883037,Male,Loyal Customer,64,Business Travel,Business,411,23,17
98883038,Female,Loyal Customer,50,Business Travel,Business,3110,14,5
98883039,Female,Loyal Customer,67,Personal Travel,Eco,988,0,0
98883040,Female,Loyal Customer,52,Business Travel,Business,3406,0,0
